date,team,elo_pre
1998-10-10,Czech Republic,1973.6333414016428
1998-10-10,Armenia,1617.2368004270297
1998-10-10,Iceland,1658.410802866188
1998-10-10,Andorra,1388.6365521110413
1998-10-10,Ukraine,1815.5399222708218
1998-10-10,Lithuania,1530.9828413440844
1998-10-10,Faroe Islands,1387.3466588659142
1998-10-13,Netherlands,2065.6270318499637
1998-10-13,Ghana,1612.446325689266
1998-10-13,Kuwait,1801.4496399346235
1998-10-13,Iran,1794.4067768548286
1998-10-14,Norway,1944.2961339194997
1998-10-14,Albania,1484.0825634966309
1998-10-14,Slovakia,1788.3416527232127
1998-10-14,Portugal,1901.9383036360032
1998-10-14,San Marino,1302.912906837777
1998-10-14,Austria,1860.743676723736
1998-10-14,Scotland,1772.4916804814516
1998-10-14,Faroe Islands,1399.087793276064
1998-10-14,Slovenia,1590.9520180672039
1998-10-14,Latvia,1592.5074175576274
1998-10-14,Croatia,2003.6159764580018
1998-10-14,North Macedonia,1707.9410936907914
1998-10-14,Turkey,1785.331428076745
1998-10-14,Finland,1661.3199610325205
1998-10-14,Ukraine,1820.2736346586428
1998-10-14,Armenia,1620.7754989904645
1998-10-14,Wales,1691.1498937921863
1998-10-14,Belarus,1532.4326894969179
1998-10-14,Moldova,1475.0086296354357
1998-10-14,Germany,2009.9616179229115
1998-10-14,Switzerland,1699.6213020417363
1998-10-14,Denmark,1810.0355773354302
1998-10-14,Luxembourg,1357.6973378566947
1998-10-14,England,1970.7556696462254
1998-10-14,Brazil,2092.3666534052004
1998-10-14,Ecuador,1844.9560775890259
1998-10-14,Liechtenstein,1314.7488235876256
1998-10-14,Azerbaijan,1531.73604720464
1998-10-14,Israel,1814.5969898430064
1998-10-14,Spain,1976.2494149633944
1998-10-14,Republic of Ireland,1786.5195960927506
1998-10-14,Malta,1337.7391257194688
1998-10-14,Iceland,1654.8721043027533
1998-10-14,Russia,1794.68433245989
1998-10-14,Hungary,1774.3197732220426
1998-10-14,Romania,1983.2683750465405
1998-10-14,Greece,1801.9082098160402
1998-10-14,Georgia,1653.0956852167485
1998-10-14,France,2115.6496895124556
1998-10-14,Andorra,1383.9028397232203
1998-10-14,Czech Republic,1982.6154096392158
1998-10-14,Estonia,1450.7086627617607
1998-10-14,Bulgaria,1781.3205148359505
1998-10-14,Sweden,2002.5139362317968
1998-10-14,Lithuania,1519.2417069339344
1998-10-14,Bosnia and Herzegovina,1662.91267377634
1998-10-17,United Arab Emirates,1750.5700104585283
1998-10-17,Sudan,1634.3207388476694
1998-10-17,Lebanon,1577.6322714263756
1998-10-17,Syria,1632.2378859296675
1998-10-17,Qatar,1798.712853991658
1998-10-17,Burkina Faso,1636.2639357083328
1998-10-19,Lebanon,1582.3088560070635
1998-10-19,Sudan,1613.9999720515939
1998-10-19,Oman,1592.0395322291415
1998-10-19,Burkina Faso,1649.350843080958
1998-10-19,United Arab Emirates,1770.8907772546038
1998-10-19,Syria,1627.5613013489797
1998-10-21,Oman,1626.9437871324328
1998-10-21,Burkina Faso,1614.4465881776666
1998-10-21,Sudan,1611.2711050428243
1998-10-21,Syria,1609.2800013039368
1998-10-21,United Arab Emirates,1789.1720772996466
1998-10-21,Lebanon,1585.037723015833
1998-10-23,Bahrain,1556.0400677180894
1998-10-23,Burkina Faso,1615.525217931073
1998-10-28,Japan,1776.1050615648157
1998-10-28,Egypt,1783.8964438461742
1998-10-30,Bahrain,1591.1268217167144
1998-10-30,United Arab Emirates,1803.3282283290025
1998-10-31,Kuwait,1830.8415935343355
1998-10-31,Saudi Arabia,1906.7592466870794
1998-10-31,Oman,1625.8651573790264
1998-10-31,Qatar,1785.625946619033
1998-11-02,Bahrain,1577.4667776604333
1998-11-02,Saudi Arabia,1930.3063639199709
1998-11-02,Kuwait,1807.294476301444
1998-11-02,Qatar,1742.7276135439613
1998-11-03,United Arab Emirates,1816.9882723852836
1998-11-03,Oman,1668.763490454098
1998-11-04,Bulgaria,1768.198857416931
1998-11-04,Algeria,1659.539377762104
1998-11-05,Oman,1650.8384034655296
1998-11-05,Saudi Arabia,1907.2648809183613
1998-11-05,Qatar,1718.2394580753873
1998-11-05,United Arab Emirates,1834.913359373852
1998-11-06,Bahrain,1600.5082606620429
1998-11-06,Kuwait,1831.782631770018
1998-11-06,USA,1812.3406512263043
1998-11-06,Australia,1913.771327326426
1998-11-07,Tunisia,1781.0811357006658
1998-11-07,Zimbabwe,1520.685062533316
1998-11-08,Bahrain,1587.971817120511
1998-11-08,Qatar,1727.9515270132333
1998-11-08,Saudi Arabia,1918.4258278106752
1998-11-08,United Arab Emirates,1825.201290436006
1998-11-09,Oman,1639.6774565732157
1998-11-09,Kuwait,1844.3190753115498
1998-11-10,Slovakia,1767.8151805567943
1998-11-10,Poland,1865.7734745326864
1998-11-10,Tunisia,1762.0359743369556
1998-11-10,Latvia,1562.3731144668373
1998-11-11,Qatar,1716.4788536006722
1998-11-11,Saudi Arabia,1940.5639508356358
1998-11-12,Bahrain,1599.4444905330722
1998-11-12,Oman,1625.552865041635
1998-11-12,United Arab Emirates,1803.0631674110455
1998-11-12,Kuwait,1858.4436668431306
1998-11-15,Sri Lanka,1269.6684993033614
1998-11-15,Maldives,1233.6416377658843
1998-11-16,India,1464.8586201359817
1998-11-16,Uzbekistan,1614.9678963325268
1998-11-17,Guatemala,1750.9402915580283
1998-11-17,Honduras,1658.1500976282102
1998-11-17,El Salvador,1659.237721070444
1998-11-17,Mexico,1937.5888270484577
1998-11-18,Serbia,1965.6247672312018
1998-11-18,Republic of Ireland,1790.732509255895
1998-11-18,San Marino,1300.5879700241478
1998-11-18,Cyprus,1700.1111995005253
1998-11-18,Portugal,1922.4647758024216
1998-11-18,Israel,1797.6281544357166
1998-11-18,Northern Ireland,1715.6727775745248
1998-11-18,Moldova,1472.3708211300557
1998-11-18,Malta,1333.5262125563245
1998-11-18,North Macedonia,1698.6891639595756
1998-11-18,Luxembourg,1355.9875210153327
1998-11-18,Belgium,1937.5030783656157
1998-11-18,Hungary,1790.4611756012969
1998-11-18,Switzerland,1708.8467326186808
1998-11-18,Italy,2064.7534241770636
1998-11-18,Spain,1993.2182503706842
1998-11-18,Germany,2012.5994264282915
1998-11-18,Netherlands,2039.741799312165
1998-11-18,Georgia,1635.2130973686378
1998-11-18,Estonia,1448.0262769830886
1998-11-18,England,1972.4654864875874
1998-11-18,Czech Republic,1985.297795417888
1998-11-18,El Salvador,1649.1782456277508
1998-11-18,Honduras,1665.9770346166997
1998-11-18,Egypt,1753.2237945744628
1998-11-18,Norway,1918.2584255806685
1998-11-18,Brazil,2104.00680186542
1998-11-18,Russia,1753.224007903241
1998-11-18,Albania,1510.120271835462
1998-11-18,Greece,1819.790797664151
1998-11-18,Guatemala,1743.1133545695388
1998-11-18,Mexico,1947.6483024911508
1998-11-19,Hong Kong,1494.7740856336738
1998-11-19,Vietnam,1518.3000989634681
1998-11-19,India,1477.0695937594883
1998-11-19,Uzbekistan,1602.7569227090203
1998-11-21,Thailand,1667.078264708454
1998-11-21,Turkmenistan,1545.1911578576082
1998-11-21,Armenia,1606.3286512367683
1998-11-21,Estonia,1432.7878984057022
1998-11-21,Guernsey,1642.7578923536105
1998-11-21,Kernow,1576.3791129861431
1998-11-22,China,1885.3210707923845
1998-11-22,South Korea,1858.4912961591594
1998-11-25,Singapore,1592.8019391295434
1998-11-25,United Arab Emirates,1777.8050122172742
1998-11-27,Thailand,1656.96520662353
1998-11-27,Nepal,1114.5790909802638
1998-11-28,Azerbaijan,1485.1076251383045
1998-11-28,Estonia,1416.6393879793284
1998-11-30,Turkmenistan,1555.3042159425322
1998-11-30,Vietnam,1516.2717987129229
1998-11-30,China,1883.008995852113
1998-11-30,Lebanon,1570.8815719864772
1998-11-30,Hong Kong,1496.8023858842191
1998-11-30,Oman,1623.302720631366
1998-12-01,Mongolia,1478.6928439905555
1998-12-01,Kuwait,1883.7018220369018
1998-12-01,Kazakhstan,1685.7753833834076
1998-12-01,Iran,1765.0148232551167
1998-12-01,Nepal,1112.04710721526
1998-12-01,Japan,1806.7777108365271
1998-12-01,Tajikistan,1635.015204072163
1998-12-01,Maldives,1236.741345272971
1998-12-02,South Korea,1860.803371099431
1998-12-02,Turkmenistan,1581.9479941514128
1998-12-02,Cambodia,1265.1607198405402
1998-12-02,China,1891.543825463061
1998-12-02,United Arab Emirates,1793.1867385487394
1998-12-02,North Korea,1686.3050111422917
1998-12-02,Thailand,1659.497190388534
1998-12-02,Hong Kong,1477.26692197514
1998-12-03,Laos,1307.929210538284
1998-12-03,Kazakhstan,1662.5012521654094
1998-12-03,Mali,1635.6223147692847
1998-12-03,Ghana,1638.3315582270645
1998-12-03,Japan,1807.8577412979243
1998-12-03,India,1457.4724206066332
1998-12-03,Qatar,1733.5270503267643
1998-12-03,Tajikistan,1640.5192219607109
1998-12-03,Uzbekistan,1622.3540958618753
1998-12-03,Kuwait,1889.0150655502289
1998-12-04,Lebanon,1562.3467423755292
1998-12-04,Cambodia,1263.5738094147275
1998-12-04,Thailand,1675.0622006989574
1998-12-04,Oman,1642.8381845404451
1998-12-04,Vietnam,1489.6280205040423
1998-12-04,South Korea,1810.8385649158802
1998-12-05,Iran,1788.288954473115
1998-12-05,Laos,1301.0318067616606
1998-12-05,Mongolia,1473.3796004772285
1998-12-05,Uzbekistan,1641.7185070810267
1998-12-05,Maldives,1231.2373273844232
1998-12-05,Qatar,1755.68260326746
1998-12-05,India,1450.4265232640978
1998-12-05,Nepal,1110.9670767538628
1998-12-06,British Virgin Islands,1278.8092156886441
1998-12-06,Saint Vincent and the Grenadines,1427.279254996774
1998-12-07,Turkmenistan,1631.9128003349635
1998-12-07,India,1457.873035799825
1998-12-07,North Korea,1695.2534050498623
1998-12-07,Uzbekistan,1658.2228607694062
1998-12-07,Japan,1814.9036386404598
1998-12-07,South Korea,1818.9977284754336
1998-12-07,United Arab Emirates,1784.2383446411689
1998-12-07,Kuwait,1869.6506543310775
1998-12-08,Thailand,1702.2877065252817
1998-12-08,Kazakhstan,1669.3986559420327
1998-12-08,Qatar,1758.4772289261296
1998-12-08,Lebanon,1571.4599763206431
1998-12-08,China,1893.1307358888737
1998-12-08,Tajikistan,1618.363669020015
1998-12-08,Iran,1791.7126245144116
1998-12-08,Oman,1615.6126787141209
1998-12-09,North Korea,1662.0679836451902
1998-12-09,Turkmenistan,1648.027430730872
1998-12-09,India,1441.7584054039164
1998-12-09,Uzbekistan,1691.4082821740783
1998-12-09,United Arab Emirates,1761.4683696465197
1998-12-09,South Korea,1848.644232703631
1998-12-09,Japan,1785.2571344122625
1998-12-09,Kuwait,1892.4206293257266
1998-12-10,Thailand,1699.456289961861
1998-12-10,Lebanon,1556.210498416834
1998-12-10,Tajikistan,1608.1302621007042
1998-12-10,Iran,1747.687857529439
1998-12-10,Oman,1659.6374456990934
1998-12-10,China,1903.3641428081846
1998-12-10,Qatar,1773.7267068299386
1998-12-10,Kazakhstan,1672.2300725054533
1998-12-11,South Korea,1871.270951222764
1998-12-11,Kuwait,1853.4500756605378
1998-12-11,Japan,1824.2276880774514
1998-12-11,United Arab Emirates,1738.8416511273865
1998-12-11,India,1430.2387174595844
1998-12-11,North Korea,1660.8562843988448
1998-12-11,Uzbekistan,1702.9279701184103
1998-12-11,Turkmenistan,1649.2391299772175
1998-12-12,Iran,1766.2463164081628
1998-12-12,China,1915.2045374274016
1998-12-12,Tajikistan,1589.5718032219804
1998-12-12,Oman,1647.7970510798764
1998-12-12,Kazakhstan,1710.7529169966501
1998-12-12,Lebanon,1537.9230744808608
1998-12-12,Thailand,1717.7437138978344
1998-12-12,Qatar,1735.2038623387418
1998-12-13,Burundi,1702.7259290979027
1998-12-13,Senegal,1610.410259684822
1998-12-14,Qatar,1763.6974998240971
1998-12-14,Kuwait,1824.9875056966312
1998-12-14,Uzbekistan,1698.3286541603495
1998-12-14,Iran,1808.374254764309
1998-12-14,Thailand,1689.250076412479
1998-12-14,South Korea,1899.7335211866707
1998-12-14,Turkmenistan,1653.8384459352783
1998-12-14,China,1873.0765990712555
1998-12-16,Thailand,1735.4854175036253
1998-12-16,Kuwait,1819.7495230183376
1998-12-16,South Africa,1785.0028020229574
1998-12-16,Egypt,1766.4908947346626
1998-12-16,Iran,1829.177657138587
1998-12-16,China,1886.3140127253855
1998-12-19,Thailand,1712.6219829120787
1998-12-19,China,1851.4244621657933
1998-12-19,Iran,1864.0672076981791
1998-12-19,Kuwait,1842.6129576098842
1998-12-22,Basque Country,1898.7574246466943
1998-12-22,Uruguay,1846.279273745776
1998-12-22,Catalonia,1671.473375141455
1998-12-22,Nigeria,1776.454373524236
1998-12-22,Canary Islands,1621.9452750011242
1998-12-22,Latvia,1547.9366646367346
1998-12-23,Israel,1777.9663030774607
1998-12-23,Serbia,1981.6816223821693
1998-12-27,Kuwait,1814.4631154620774
1998-12-27,Egypt,1738.0878303938941
1999-01-03,Ivory Coast,1757.6624101092991
1999-01-03,Togo,1562.1087539744367
1999-01-04,Burkina Faso,1580.438463932448
1999-01-04,Gabon,1689.877204804683
1999-01-10,Burkina Faso,1619.5875600201566
1999-01-10,Mali,1605.8562449128096
1999-01-10,Senegal,1588.198998334172
1999-01-10,Guinea,1606.137195959702
1999-01-12,Bermuda,1502.0268477720604
1999-01-12,Antigua and Barbuda,1511.7221224503674
1999-01-13,Senegal,1619.7465319906012
1999-01-13,Guinea,1574.589662303273
1999-01-14,Bermuda,1532.8637878513616
1999-01-14,Antigua and Barbuda,1480.885182371066
1999-01-15,Burkina Faso,1648.402519903938
1999-01-15,Mali,1577.0412850290284
1999-01-18,Israel,1823.7840450166402
1999-01-18,Estonia,1392.476049022916
1999-01-20,France,2116.525476023834
1999-01-20,Morocco,1910.2703271690293
1999-01-20,Israel,1828.4083768383973
1999-01-20,Norway,1904.9913254204687
1999-01-22,Estonia,1387.8517172011589
1999-01-22,Norway,1928.4836768781045
1999-01-23,Zimbabwe,1539.7302238970262
1999-01-23,Malawi,1505.1152772339676
1999-01-23,Senegal,1645.8691828450462
1999-01-23,Burkina Faso,1672.3259070609463
1999-01-23,Eritrea,1520.2878935445167
1999-01-23,Cameroon,1796.4945719041004
1999-01-23,Mauritius,1378.4124219643857
1999-01-23,South Africa,1813.4058663637259
1999-01-24,Madagascar,1697.3676577245749
1999-01-24,Zambia,1706.3742662816976
1999-01-24,Angola,1614.0156691983166
1999-01-24,Gabon,1650.7281087169745
1999-01-24,Bolivia,1765.2503984640034
1999-01-24,USA,1820.8582598104254
1999-01-24,Congo,1637.81454617575
1999-01-24,Mali,1553.11789787202
1999-01-24,DR Congo,1649.4861551723172
1999-01-24,Kenya,1692.063529446476
1999-01-24,Guinea,1548.4670114488279
1999-01-24,Morocco,1896.2457974230879
1999-01-24,Ivory Coast,1772.3597711011141
1999-01-24,Namibia,1587.8331238792384
1999-01-24,Liberia,1518.832823244011
1999-01-24,Uganda,1629.3316424688417
1999-01-24,Zimbabwe,1566.7511793903946
1999-01-24,Malawi,1478.0943217405993
1999-01-27,Malta,1326.9923307298593
1999-01-27,Bosnia and Herzegovina,1621.168995996225
1999-01-28,Costa Rica,1701.1169556400519
1999-01-28,Ecuador,1833.3159291288061
1999-01-29,Vietnam,1481.4688569444888
1999-01-29,Singapore,1577.4202127980782
1999-01-31,Ethiopia,1480.629344735317
1999-01-31,Kenya,1658.4053975982845
1999-02-03,Cyprus,1705.579369392601
1999-02-03,Belgium,1909.541759779009
1999-02-03,Greece,1798.4296900873262
1999-02-03,Finland,1701.5952698784565
1999-02-03,Malta,1377.672710826331
1999-02-03,Poland,1887.5323012484487
1999-02-03,Martinique,1655.4062693067858
1999-02-03,French Guiana,1320.0480652497765
1999-02-03,Venezuela,1474.7551206385247
1999-02-03,Argentina,2044.6856499820158
1999-02-05,Cyprus,1691.4125085600547
1999-02-05,Finland,1679.7466438036313
1999-02-05,Greece,1820.2783161621514
1999-02-05,Belgium,1923.7086206115553
1999-02-05,British Virgin Islands,1260.9018700873432
1999-02-05,Montserrat,1479.0033135456495
1999-02-06,Slovenia,1621.086321157994
1999-02-06,Switzerland,1685.767066809161
1999-02-06,USA,1816.0972754557924
1999-02-06,Germany,2014.938331080993
1999-02-07,British Virgin Islands,1307.596824972608
1999-02-07,Montserrat,1432.3083586603848
1999-02-07,Lesotho,1372.2395818880848
1999-02-07,Namibia,1572.420006368212
1999-02-08,Oman,1642.8160226558823
1999-02-08,Slovenia,1596.607666618496
1999-02-09,Belgium,1885.032529351312
1999-02-09,Czech Republic,1954.1902683598826
1999-02-09,Colombia,1791.347568985948
1999-02-09,Germany,1969.4267067150934
1999-02-09,Israel,1804.9160253807615
1999-02-09,Belarus,1515.2574745458237
1999-02-10,Mexico,1931.7795265105494
1999-02-10,Argentina,2046.859829886683
1999-02-10,Oman,1608.8494326834273
1999-02-10,Switzerland,1710.245721348659
1999-02-10,Malta,1374.6456599214382
1999-02-10,Serbia,1935.8638804429897
1999-02-10,Tunisia,1776.4724241670583
1999-02-10,Sweden,2015.6355936508162
1999-02-10,Portugal,1942.1266271606776
1999-02-10,Netherlands,2037.4028946594635
1999-02-10,Jamaica,1832.1555626354732
1999-02-10,Costa Rica,1712.0111839541148
1999-02-10,Peru,1848.7347462801742
1999-02-10,Ecuador,1822.4217008147432
1999-02-10,Republic of Ireland,1774.6756541049274
1999-02-10,Paraguay,1812.6463215850777
1999-02-10,Finland,1650.7535771558898
1999-02-10,Poland,1890.5593521533415
1999-02-10,England,2003.5730135455929
1999-02-10,France,2130.5500057697755
1999-02-10,Cyprus,1720.4055752077961
1999-02-10,San Marino,1295.1198001320722
1999-02-10,Italy,2058.6624099048227
1999-02-10,Norway,1901.0402625264314
1999-02-10,Croatia,2012.8679061892176
1999-02-10,Denmark,1800.8101467584856
1999-02-10,Albania,1531.4813794122867
1999-02-10,North Macedonia,1705.2230457860408
1999-02-13,Saint Lucia,1512.4244527160015
1999-02-13,Antigua and Barbuda,1515.3401879938858
1999-02-15,Kuwait,1807.9725564944688
1999-02-15,Iran,1892.217049845986
1999-02-16,Bulgaria,1759.1108317022185
1999-02-16,Egypt,1744.5783893615028
1999-02-17,Ecuador,1854.6894177358188
1999-02-17,Peru,1816.4670293590987
1999-02-17,Guatemala,1758.9821305501403
1999-02-17,Chile,1893.5750643063163
1999-02-19,Egypt,1775.8324900135813
1999-02-19,Mexico,1911.3682322031027
1999-02-20,Botswana,1312.122182325411
1999-02-20,South Africa,1787.940462065151
1999-02-20,Gabon,1617.5698476416385
1999-02-20,Burkina Faso,1670.0458551938914
1999-02-20,Zimbabwe,1589.2578696951932
1999-02-20,Zambia,1735.5967473424478
1999-02-21,USA,1861.6088998216921
1999-02-21,Chile,1882.5018348483577
1999-02-22,Suriname,1479.2774651652805
1999-02-22,Guyana,1370.9751450165609
1999-02-23,Thailand,1694.0077598330224
1999-02-23,North Korea,1673.4302643423455
1999-02-24,Saint Lucia,1512.6762116276807
1999-02-24,Grenada,1529.135866549055
1999-02-24,Israel,1814.4422240938723
1999-02-24,Latvia,1524.2321494991065
1999-02-24,Bahamas,1571.4211799875397
1999-02-24,Turks and Caicos Islands,1600.0
1999-02-24,Costa Rica,1721.990638120716
1999-02-24,Jamaica,1822.176108468872
1999-02-26,United States Virgin Islands,1610.8157122313494
1999-02-26,Turks and Caicos Islands,1567.537856867391
1999-02-27,South Africa,1791.5830129566566
1999-02-27,Gabon,1622.0668463277332
1999-02-28,Guyana,1350.035152511014
1999-02-28,Barbados,1519.520909957428
1999-02-28,Togo,1547.4113929826217
1999-02-28,Morocco,1873.3855364549388
1999-02-28,Madagascar,1668.1451766638247
1999-02-28,DR Congo,1683.1442870205087
1999-02-28,Liberia,1558.064863100639
1999-02-28,Algeria,1668.6274034768167
1999-02-28,Kenya,1644.2677891386475
1999-02-28,Zambia,1723.6585927888605
1999-02-28,Congo,1630.6427560184486
1999-02-28,Ivory Coast,1787.7728886121406
1999-02-28,Cameroon,1776.6578298423276
1999-02-28,Mozambique,1496.6182614737002
1999-02-28,Burundi,1724.9371904485527
1999-02-28,Burkina Faso,1665.5488565077967
1999-02-28,British Virgin Islands,1347.9254541345135
1999-02-28,Antigua and Barbuda,1515.0884290822066
1999-02-28,Bahamas,1603.8833231201488
1999-02-28,United States Virgin Islands,1607.0980100405964
1999-02-28,Angola,1647.1739302736526
1999-02-28,Mauritius,1403.8778262629605
1999-03-03,Bolivia,1770.0113828186363
1999-03-03,Jamaica,1783.757452617743
1999-03-03,Bulgaria,1727.85673105014
1999-03-03,Slovakia,1746.056353841032
1999-03-03,Guatemala,1770.055360008099
1999-03-03,Paraguay,1779.38066188208
1999-03-03,Poland,1872.615720111133
1999-03-03,Armenia,1622.4771616631422
1999-03-03,Romania,1967.1269726672863
1999-03-03,Estonia,1415.295131552832
1999-03-05,Guatemala,1740.8603779947741
1999-03-05,Bolivia,1771.1976949672908
1999-03-05,Jamaica,1782.5711404690885
1999-03-05,Paraguay,1808.5756438954047
1999-03-06,Barbados,1505.9463940339972
1999-03-06,Guyana,1363.609668434445
1999-03-06,Azerbaijan,1509.2709640947169
1999-03-06,Estonia,1412.8917783669879
1999-03-07,Bolivia,1798.5847976684781
1999-03-07,Paraguay,1836.334418178249
1999-03-07,Guatemala,1713.4732752935868
1999-03-07,Jamaica,1754.8123661862442
